domain,dataset_name,model_seed,layer,target,target_dim,aggregate,member_index,ridge_r2,ridge_mae,ridge_rmse,mlp_r2,mlp_mae,mlp_rmse,delta_mlp_minus_ridge
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h1,delta_obs,48,member,0,0.6690282225608826,0.2786557078361511,0.6234018157842588,0.5443558692932129,0.2764531075954437,0.5829529089450934,-0.12467235326766968
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h1,next_obs,48,member,0,0.8208876252174377,0.2801966667175293,0.6044224712738787,0.7670683860778809,0.2882366180419922,0.5949412742853293,-0.053819239139556885
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h1,reward,1,member,0,0.8031320571899414,0.0016845284262672067,0.002670698730364974,-0.0692213773727417,0.004590448457747698,0.006224023749191117,-0.8723534345626831
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h1,obs_sanity,48,member,0,0.9757540822029114,0.09647297859191895,0.21297749663014787,0.8877626061439514,0.0657951757311821,0.11710252860162763,-0.08799147605895996
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h1,xy_t_sanity,2,member,0,0.9836922287940979,0.04949171096086502,0.06774875881383954,0.9884588718414307,0.03595573082566261,0.048897279405692114,0.004766643047332764
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h1,xy_tp1,2,member,0,0.9529362320899963,0.07931516319513321,0.10185713396329589,0.9395685791969299,0.08510306477546692,0.10913115806453375,-0.013367652893066406
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h1,delta_xy,2,member,0,0.2949126064777374,0.059121280908584595,0.07306125863895412,-0.27892279624938965,0.07749708741903305,0.09840502733165764,-0.5738354027271271
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h1,info_command,3,member,0,0.9698164463043213,0.06481177359819412,0.10617194815009308,0.9698861241340637,0.06259850412607193,0.10636485409987807,6.967782974243164e-05
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h1,info_pert_dir,3,member,0,1.0,0.0,0.0,0.0,0.14236803352832794,0.18513197437931656,-1.0
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h1,info_pert_duration,1,member,0,-0.036130547523498535,1.8920096158981323,2.1831235430538145,-0.05298340320587158,1.8966748714447021,2.200806391920752,-0.016852855682373047
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h1,info_pert_duration_seconds,1,member,0,-0.03574204444885254,0.03734878823161125,0.043292540620825916,-2.868837833404541,0.06631962954998016,0.0836714971268471,-2.8330957889556885
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h1,info_pert_mag,1,member,0,-0.04854261875152588,0.7683563828468323,0.8905295939960364,-0.06641173362731934,0.7702001929283142,0.898085716041457,-0.017869114875793457
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h1,info_pert_steps,1,member,0,1.0,0.0,0.0,0.0,0.11814484000205994,0.15217483766466283,-1.0
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h1,info_steps_since_last_pert,1,member,0,1.0,0.0,0.0,0.0,0.11814484000205994,0.15217483766466283,-1.0
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h1,info_steps_until_next_cmd,1,member,0,-0.02695298194885254,171.7281951904297,223.97327372646495,-0.03306853771209717,175.09596252441406,224.6391724800018,-0.006115555763244629
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h1,info_steps_until_next_pert,1,member,0,-0.029659271240234375,24.733644485473633,28.783560362956642,-0.028922319412231445,24.70894432067871,28.773257194656356,0.0007369518280029297
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h1,info_feet_air_time,4,member,0,0.09559303522109985,4.625692844390869,5.422817181341353,0.07252204418182373,4.675189971923828,5.49154846033316,-0.023070991039276123
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h1,info_swing_peak,4,member,0,0.06837396323680878,0.0060286745429039,0.012035343272909763,-0.07521948218345642,0.0071268039755523205,0.012892912102772587,-0.1435934454202652
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h1,info_last_act,12,member,0,0.9813172817230225,0.04052251577377319,0.055301725070856574,0.9900862574577332,0.023437442258000374,0.036464571241781596,0.008768975734710693
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h1,info_last_last_act,12,member,0,0.9251804351806641,0.07461445778608322,0.09990511729099748,0.930853545665741,0.06756030768156052,0.09246552718245449,0.005673110485076904
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h2,delta_obs,48,member,0,0.6937034726142883,0.25964710116386414,0.5688161685725962,0.5365768074989319,0.2791218161582947,0.5907949647116146,-0.15712666511535645
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h2,next_obs,48,member,0,0.8153713345527649,0.27219951152801514,0.5682978383732835,0.7442734837532043,0.2963254749774933,0.6037021336427258,-0.07109785079956055
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h2,reward,1,member,0,0.876093327999115,0.0013109107967466116,0.0021187747110177164,-0.2263869047164917,0.005026965402066708,0.006665782889144128,-1.1024802327156067
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h2,obs_sanity,48,member,0,0.9651516079902649,0.0964750424027443,0.1946285957911992,0.8391849398612976,0.08522500842809677,0.1483980239275988,-0.12596666812896729
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h2,xy_t_sanity,2,member,0,0.9694001078605652,0.06773754954338074,0.09214002308059438,0.9796472787857056,0.047394365072250366,0.06557028879687679,0.01024717092514038
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h2,xy_tp1,2,member,0,0.9413456320762634,0.08952842652797699,0.11564021654782361,0.9290711879730225,0.0929945707321167,0.12082175116756996,-0.012274444103240967
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h2,delta_xy,2,member,0,0.35221633315086365,0.05741693452000618,0.07001830516257782,-0.369324266910553,0.08083795011043549,0.10184728145153658,-0.7215406000614166
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h2,info_command,3,member,0,0.9468684196472168,0.09039201587438583,0.13573617716045502,0.95514315366745,0.07974769920110703,0.12560998084307387,0.008274734020233154
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h2,info_pert_dir,3,member,0,1.0,0.0,0.0,0.0,0.1414799690246582,0.1797346281361416,-1.0
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h2,info_pert_duration,1,member,0,-0.03933060169219971,1.8929027318954468,2.186492142787715,-0.07407164573669434,1.9089810848236084,2.2227349828844156,-0.03474104404449463
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h2,info_pert_duration_seconds,1,member,0,-0.03923606872558594,0.03734184801578522,0.043365502676262456,-2.7816286087036133,0.06527797132730484,0.08272308153208058,-2.7423925399780273
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h2,info_pert_mag,1,member,0,-0.033895134925842285,0.7586766481399536,0.8842876566428239,-0.11317598819732666,0.7800669074058533,0.9175658295425945,-0.07928085327148438
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h2,info_pert_steps,1,member,0,1.0,0.0,0.0,0.0,0.11612195521593094,0.1483375187503915,-1.0
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h2,info_steps_since_last_pert,1,member,0,1.0,0.0,0.0,0.0,0.11612195521593094,0.1483375187503915,-1.0
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h2,info_steps_until_next_cmd,1,member,0,-0.01659214496612549,171.1350860595703,222.84057501945196,-0.01571214199066162,171.06683349609375,222.74410766617373,0.0008800029754638672
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h2,info_steps_until_next_pert,1,member,0,-0.034755825996398926,24.705976486206055,28.85470911794555,-0.053492069244384766,24.865121841430664,29.114772589016667,-0.01873624324798584
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h2,info_feet_air_time,4,member,0,0.07590651512145996,4.671030044555664,5.481519515437313,0.08088673651218414,4.662922382354736,5.4667288396757865,0.004980221390724182
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h2,info_swing_peak,4,member,0,0.05789601802825928,0.006016499362885952,0.012093077688895853,-0.15255892276763916,0.007388296537101269,0.013366383500921234,-0.21045494079589844
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h2,info_last_act,12,member,0,0.964061439037323,0.050710082054138184,0.0683712165657932,0.976618766784668,0.03708499297499657,0.05368770833982538,0.01255732774734497
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h2,info_last_last_act,12,member,0,0.9230008125305176,0.07437586039304733,0.09975863941592886,0.9255097508430481,0.069646917283535,0.09565949905371014,0.0025089383125305176
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h3,delta_obs,48,member,0,0.7082471251487732,0.24668703973293304,0.5312401546239157,0.5336416959762573,0.27952390909194946,0.5889601752656413,-0.17460542917251587
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h3,next_obs,48,member,0,0.7924227714538574,0.2721438407897949,0.5462816834590709,0.7349644303321838,0.30238106846809387,0.607809427640941,-0.057458341121673584
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h3,reward,1,member,0,0.9117130041122437,0.0010237093083560467,0.0017884869555514723,-0.36345696449279785,0.005418319720774889,0.007028426760040612,-1.2751699686050415
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h3,obs_sanity,48,member,0,0.9350409507751465,0.11328651756048203,0.2131659713220651,0.8109560012817383,0.1043996810913086,0.18007492716301998,-0.1240849494934082
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h3,xy_t_sanity,2,member,0,0.9210270643234253,0.10155223309993744,0.13511475659290373,0.9532656669616699,0.07298202067613602,0.09960727128444011,0.03223860263824463
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h3,xy_tp1,2,member,0,0.8934507369995117,0.11605030298233032,0.15119975274084071,0.9079796075820923,0.10315190255641937,0.1337241969219433,0.014528870582580566
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h3,delta_xy,2,member,0,0.4072417616844177,0.05551966279745102,0.06694991193070078,-0.43829864263534546,0.08247339725494385,0.1043229470544175,-0.8455404043197632
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h3,info_command,3,member,0,0.8782491683959961,0.13769473135471344,0.19292501347764085,0.9251668453216553,0.10389914363622665,0.15483401156268548,0.04691767692565918
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h3,info_pert_dir,3,member,0,1.0,0.0,0.0,0.0,0.14074940979480743,0.17951682526662566,-1.0
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h3,info_pert_duration,1,member,0,-0.03783547878265381,1.8839294910430908,2.1849189790417416,-0.07449018955230713,1.9111559391021729,2.2231680711504938,-0.03665471076965332
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h3,info_pert_duration_seconds,1,member,0,-0.03764820098876953,0.03716034069657326,0.043332359074671575,-3.776303768157959,0.07383503019809723,0.09296794878991073,-3.7386555671691895
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h3,info_pert_mag,1,member,0,-0.041419386863708496,0.7615276575088501,0.8874995621156284,-0.1171712875366211,0.7874819040298462,0.9192110137639845,-0.0757519006729126
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h3,info_pert_steps,1,member,0,1.0,0.0,0.0,0.0,0.13731448352336884,0.17313994042796788,-1.0
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h3,info_steps_since_last_pert,1,member,0,1.0,0.0,0.0,0.0,0.13731448352336884,0.17313994042796788,-1.0
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h3,info_steps_until_next_cmd,1,member,0,-0.022998571395874023,170.6743621826172,223.54163657191472,-0.02079463005065918,172.39984130859375,223.30070987627872,0.0022039413452148438
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h3,info_steps_until_next_pert,1,member,0,-0.03063511848449707,24.67852210998535,28.797197163146365,-0.05044126510620117,24.864477157592773,29.072583096288934,-0.0198061466217041
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h3,info_feet_air_time,4,member,0,0.09087705612182617,4.642661094665527,5.43693732496393,0.0777272880077362,4.662160396575928,5.476116690128713,-0.013149768114089966
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h3,info_swing_peak,4,member,0,0.07085801661014557,0.005847129039466381,0.01201554250622962,-0.41329631209373474,0.009134040214121342,0.014806762055509348,-0.4841543287038803
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h3,info_last_act,12,member,0,0.932628870010376,0.0669143795967102,0.0900708107406358,0.9502558708190918,0.05536966398358345,0.07676413645913233,0.01762700080871582
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h3,info_last_last_act,12,member,0,0.9142561554908752,0.07581377774477005,0.1018812880155187,0.91237473487854,0.0747668519616127,0.10207925517911819,-0.001881420612335205
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h4,delta_obs,48,member,0,0.7163789868354797,0.23752261698246002,0.5062052895382256,0.5353972911834717,0.2753865420818329,0.5807512789452306,-0.18098169565200806
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h4,next_obs,48,member,0,0.7491626143455505,0.28337669372558594,0.5448167487571003,0.7147231101989746,0.30623650550842285,0.6101824228532086,-0.03443950414657593
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h4,reward,1,member,0,0.9237457513809204,0.0008775026071816683,0.0016621468159608362,0.4279841184616089,0.003218699712306261,0.0045524108740895635,-0.4957616329193115
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h4,obs_sanity,48,member,0,0.8925970196723938,0.1282384991645813,0.22600073887010075,0.8093090057373047,0.11785950511693954,0.20741933760015938,-0.08328801393508911
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h4,xy_t_sanity,2,member,0,0.8601493835449219,0.13790640234947205,0.1917963820410335,0.9470449686050415,0.0751132071018219,0.10526289542074874,0.08689558506011963
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h4,xy_tp1,2,member,0,0.8403412103652954,0.14816631376743317,0.20125333747702692,0.9093566536903381,0.10298173874616623,0.13570681460980827,0.06901544332504272
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h4,delta_xy,2,member,0,0.42986351251602173,0.05461201071739197,0.06565901436766827,-0.19932836294174194,0.0744345635175705,0.09523620365881262,-0.6291918754577637
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h4,info_command,3,member,0,0.741071879863739,0.20363593101501465,0.2896690577384372,0.8767874836921692,0.12586568295955658,0.19352531056196245,0.13571560382843018
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h4,info_pert_dir,3,member,0,1.0,0.0,0.0,0.0,0.1348530501127243,0.18609880374865265,-1.0
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h4,info_pert_duration,1,member,0,-0.017817974090576172,1.8718990087509155,2.163745182060638,-0.06880307197570801,1.9084076881408691,2.217276822872333,-0.050985097885131836
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h4,info_pert_duration_seconds,1,member,0,-0.017942309379577637,0.03696296364068985,0.042918926852413095,-2.2373862266540527,0.06090487539768219,0.07653930882111253,-2.219443917274475
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h4,info_pert_mag,1,member,0,-0.047342658042907715,0.7661679983139038,0.890019863742799,-0.08240139484405518,0.7739003300666809,0.9047935555444427,-0.03505873680114746
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h4,info_pert_steps,1,member,0,1.0,0.0,0.0,0.0,0.12086190283298492,0.16750893754031093,-1.0
