domain,dataset_name,model_seed,layer,target,target_dim,aggregate,member_index,status,target_dim_original,target_dim_active,target_dim_constant,target_variance_mean,target_unique_values,ridge_r2,ridge_mae,ridge_rmse,ridge_r2_median,ridge_r2_variance_weighted,ridge_nrmse,ridge_elapsed_seconds,train_samples,validation_samples,test_samples,mlp_r2,mlp_r2_std,mlp_mae,mlp_mae_std,mlp_rmse,mlp_rmse_std,mlp_nrmse,mlp_nrmse_std,mlp_r2_median,mlp_r2_variance_weighted,mlp_epochs,mlp_epochs_std,mlp_num_seeds,mlp_elapsed_seconds,delta_mlp_minus_ridge,probe_elapsed_seconds
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h1,wm_obs_error_norm,1,member,0,ok,1,1,0,0.5679959654808044,9995,0.16860735416412354,0.48983120918273926,0.683421543774062,0.16860735416412354,0.16860735416412354,1.0945464372634888,0.03018851892556995,6429,1525,2046,0.15328353643417358,0.01685266988609215,0.49442370732625324,0.005515838243279632,0.6896567141374761,0.006879819666148067,0.92012619972229,0.009178927485574827,0.15328353643417358,0.15328353643417358,39.666666666666664,2.8674417556808756,3,3.9408607069635764,-0.015323817729949951,3.9710536339553073
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h1,wm_reward_abs_error,1,member,0,ok,1,1,0,1.7054511545211426e-06,9888,0.09529107809066772,0.0005490447510965168,0.0012333414067417017,0.09529107809066772,0.09529107809066772,1.0656858682632446,0.020707766991108656,6429,1525,2046,0.08381942907969157,0.0023713729112147773,0.0005614725911679367,4.126147651578619e-06,0.0012411351114045824,1.6063100950729967e-06,0.9571723937988281,0.0012388016261030846,0.08381942907969157,0.08381942907969157,37.333333333333336,0.9428090415820634,3,3.709028818993829,-0.011471649010976151,3.729741021990776
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h1,unc_epi_mean,1,member,0,ok,1,1,0,0.0007600238895975053,9992,0.7673352956771851,0.008470404893159866,0.013632942437506379,0.7673352956771851,0.7673352956771851,1.2585965394973755,0.019562316010706127,6429,1525,2046,0.8943647344907125,0.009202307793181435,0.005183487044026454,0.00011907160869275927,0.009177241409170598,0.0004021879869179512,0.3247041205565135,0.014230007252662442,0.8943647344907125,0.8943647742271423,170.0,16.268579122549905,3,16.808276811032556,0.12702943881352746,16.82784616597928
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h1,unc_ale_max,1,member,0,ok,1,1,0,0.1167018935084343,9979,0.6735149621963501,0.12532271444797516,0.1981700615676961,0.6735149621963501,0.6735149621963501,1.2096824645996094,0.019923971965909004,6429,1525,2046,0.8712420463562012,0.009362146643226273,0.06807491431633632,0.0021771762291278762,0.12436576038711279,0.0045666857571804,0.3585868974526723,0.013167250113144445,0.8712420463562012,0.8712420662244161,193.0,22.37558192911788,3,19.084149740985595,0.19772708415985107,19.10407792800106
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h1,unc_total_var,1,member,0,ok,1,1,0,0.0016423803754150867,9982,0.6903672218322754,0.014226875267922878,0.0230676860115154,0.6903672218322754,0.6903672218322754,1.2131142616271973,0.01967608998529613,6429,1525,2046,0.8839239478111267,0.010880418614196202,0.006615865044295788,0.00038823646191957044,0.014107747613137328,0.000673446483443119,0.340311865011851,0.016245111819800796,0.8839239478111267,0.8839239478111267,206.66666666666666,41.20140234938073,3,20.42067976295948,0.19355672597885132,20.440359903033823
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h2,wm_obs_error_norm,1,member,0,ok,1,1,0,0.5679959654808044,9995,0.18115967512130737,0.48866507411003113,0.6782428032647565,0.18115967512130737,0.18115967512130737,1.1043506860733032,0.019733318011276424,6429,1525,2046,0.15893892447153726,0.012893028400413035,0.49278061588605243,0.006694682023843988,0.6873636676702993,0.005271368494380308,0.9170668522516886,0.007032943245404066,0.15893892447153726,0.15893892447153726,39.333333333333336,1.247219128924647,3,3.9299182690447196,-0.02222075064977011,3.9496555370278656
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h2,wm_reward_abs_error,1,member,0,ok,1,1,0,1.7054511545211426e-06,9888,0.10578721761703491,0.00053290871437639,0.0012261661460683348,0.10578721761703491,0.10578721761703491,1.0730656385421753,0.019468421931378543,6429,1525,2046,0.07862162590026855,0.014838519040318522,0.0005676548268335561,1.429587612339301e-05,0.0012446115598917279,1.0013429750943225e-05,0.959853450457255,0.007722413096057705,0.07862162590026855,0.07862162590026855,38.666666666666664,0.4714045207910317,3,3.8480468520428985,-0.027165591716766357,3.8675190239446238
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h2,unc_epi_mean,1,member,0,ok,1,1,0,0.0007600238895975053,9992,0.8656925559043884,0.00636375043541193,0.0103579631284002,0.8656925559043884,0.8656925559043884,1.2762854099273682,0.019816247979179025,6429,1525,2046,0.911956250667572,0.002071082140577068,0.004964330544074376,7.104554380008533e-05,0.0083857874341208,9.824105052943202e-05,0.296701321999232,0.0034759064262400246,0.911956250667572,0.911956270535787,162.66666666666666,26.5497436689865,3,16.06452666898258,0.046263694763183594,16.084346820949577
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h2,unc_ale_max,1,member,0,ok,1,1,0,0.1167018935084343,9979,0.8231915235519409,0.09151569753885269,0.1458337193438553,0.8231915235519409,0.8231915235519409,1.237802267074585,0.019546191906556487,6429,1525,2046,0.8935082952181498,0.006206072265978748,0.06648726016283035,0.002179918587737822,0.11313141165842866,0.0032672357824891697,0.3261946241060893,0.009420492719524132,0.8935082952181498,0.8935083349545797,116.66666666666667,7.408703590297623,3,11.602809863979928,0.07031677166620887,11.622359876986593
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h2,unc_total_var,1,member,0,ok,1,1,0,0.0016423803754150867,9982,0.8275922536849976,0.010406630113720894,0.01721309427854861,0.8275922536849976,0.8275922536849976,1.2386990785598755,0.01984073594212532,6429,1525,2046,0.9147318601608276,0.00613173658946982,0.006081852596253157,0.00047215157974943056,0.012097332167348228,0.0004379580028621248,0.29181594649950665,0.01056457973213108,0.9147318601608276,0.9147318601608276,205.0,92.00362311706353,3,20.28013234597165,0.08713960647583008,20.299976901034825
