domain,dataset_name,model_seed,layer,target,target_dim,aggregate,member_index,status,target_dim_original,target_dim_active,target_dim_constant,target_variance_mean,target_unique_values,ridge_r2,ridge_mae,ridge_rmse,ridge_r2_median,ridge_r2_variance_weighted,ridge_nrmse,ridge_elapsed_seconds,train_samples,validation_samples,test_samples,mlp_r2,mlp_r2_std,mlp_mae,mlp_mae_std,mlp_rmse,mlp_rmse_std,mlp_nrmse,mlp_nrmse_std,mlp_r2_median,mlp_r2_variance_weighted,mlp_epochs,mlp_epochs_std,mlp_num_seeds,mlp_elapsed_seconds,delta_mlp_minus_ridge,probe_elapsed_seconds
go2,Go2JoystickFlatTerrain-direction-expert-v1,2,h2,xy_tp1,2,member,0,ok,2,2,0,0.3597598671913147,,0.9378038048744202,0.09310509264469147,0.11989453466934478,0.9378038048744202,0.9585747718811035,0.24173504114151,0.01776227611117065,6429.0,1525.0,2046.0,0.9407722552617391,0.0018821963808321107,0.09044749289751053,0.0023130540696447875,0.11701292562939147,0.0034227821346049605,0.2358494997024536,0.004577404433504089,0.9407722453276316,0.9605083266894022,99.33333333333333,0.4714045207910317,3.0,9.503294136142358,0.002968450387318966,9.521061765961349
go2,Go2JoystickFlatTerrain-direction-expert-v1,2,h2,delta_xy,2,member,0,ok,2,2,0,0.007480118423700333,,0.386740118265152,0.05608440935611725,0.06810396709706576,0.386740118265152,0.38672155141830444,0.7831088900566101,0.017544426023960114,6429.0,1525.0,2046.0,0.331648329893748,0.006510546503683597,0.05802924310167631,0.0002333786372010344,0.07111143570122976,0.0003553007216325812,0.8174538215001425,0.003926440852035766,0.331648329893748,0.3313442866007487,43.0,0.816496580927726,3.0,4.122365964110941,-0.055091788371403994,4.1399144099559635
go2,Go2JoystickFlatTerrain-direction-expert-v1,2,h2,info_command,3,member,0,ok,3,3,0,0.38030576705932617,,0.9445883631706238,0.09196879714727402,0.135908100906315,0.9417020082473755,0.9498742818832397,0.23384828865528107,0.017537700943648815,6429.0,1525.0,2046.0,0.9555254975954691,0.0010044473265933083,0.08004538963238399,0.0004754293968102932,0.1269089059405504,0.0013453137213255805,0.21020978192488352,0.002538998471083215,0.9597854812939962,0.956287701924642,156.0,43.36665385600631,3.0,15.01643613097258,0.01093713442484534,15.0339800149668
go2,Go2JoystickFlatTerrain-direction-expert-v1,2,h2,info_pert_dir,0,member,0,skipped_constant_target,3,0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
go2,Go2JoystickFlatTerrain-direction-expert-v1,2,h2,info_pert_duration,1,member,0,ok,1,1,0,4.717994689941406,8.0,-0.03242385387420654,1.8931587934494019,2.1792150279332168,-0.03242385387420654,-0.03242385387420654,1.018436074256897,0.02034992608241737,6429.0,1525.0,2046.0,-0.06762659549713135,0.012752524981682603,1.9048187335332234,0.01186335047325788,2.2160164880246547,0.013253308852358838,1.0332417488098145,0.006179491786447626,-0.06762659549713135,-0.06762659549713135,33.666666666666664,0.4714045207910317,3.0,3.343402781058103,-0.035202741622924805,3.3637604860123247
go2,Go2JoystickFlatTerrain-direction-expert-v1,2,h2,info_pert_duration_seconds,1,member,0,ok,1,1,0,0.001892288913950324,1002.0,-0.03288149833679199,0.03729484602808952,0.04323271522956692,-0.03288149833679199,-0.03288149833679199,1.0191155672073364,0.01998711097985506,6429.0,1525.0,2046.0,-0.07097641626993816,0.012828098471882257,0.03767100349068642,0.00021545791896939554,0.04402196455053414,0.0002639599539118376,1.0348612864812214,0.006205183072662384,-0.07097641626993816,-0.07097641626993816,34.0,0.0,3.0,3.3673716350458562,-0.038094917933146163,3.3873647688888013
go2,Go2JoystickFlatTerrain-direction-expert-v1,2,h2,info_pert_mag,1,member,0,ok,1,1,0,0.7844262719154358,1002.0,-0.04861581325531006,0.7614029049873352,0.890560683220263,-0.04861581325531006,-0.04861581325531006,1.0237451791763306,0.019605927169322968,6429.0,1525.0,2046.0,-0.08233972390492757,0.008006201512687473,0.7728855609893799,0.0007571691598958581,0.9047615917385277,0.003342129958755726,1.0403484106063843,0.003842971013646982,-0.08233972390492757,-0.08233972142140071,33.333333333333336,0.4714045207910317,3.0,3.3071093019098043,-0.03372391064961751,3.326719237025827
go2,Go2JoystickFlatTerrain-direction-expert-v1,2,h2,info_pert_steps,0,member,0,skipped_constant_target,1,0,1,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
go2,Go2JoystickFlatTerrain-direction-expert-v1,2,h2,info_steps_since_last_pert,0,member,0,skipped_constant_target,1,0,1,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
go2,Go2JoystickFlatTerrain-direction-expert-v1,2,h2,info_steps_until_next_cmd,1,member,0,ok,1,1,0,58306.84765625,1034.0,-0.05083167552947998,172.8802490234375,226.56222413776308,-0.05083167552947998,-0.05083167552947998,1.025457739830017,0.02011501300148666,6429.0,1525.0,2046.0,-0.0860069990158081,0.024836858725127177,177.32565307617188,2.8754265022259324,230.30801291970332,2.6233462208478424,1.0420490105946858,0.011869587022442516,-0.0860069990158081,-0.0860069990158081,32.666666666666664,1.247219128924647,3.0,3.238288164138794,-0.035175323486328125,3.2584070400334895
go2,Go2JoystickFlatTerrain-direction-expert-v1,2,h2,info_steps_until_next_pert,1,member,0,ok,1,1,0,811.9083251953125,101.0,-0.03197944164276123,24.809829711914062,28.815971777682382,-0.03197944164276123,-0.03197944164276123,1.022735834121704,0.019865426002070308,6429.0,1525.0,2046.0,-0.060944040616353355,0.01503431406863774,24.901673634847004,0.18627226439235478,29.21683259603363,0.20666078570184798,1.0299956401189168,0.0072854977650809285,-0.060944040616353355,-0.060944038132826485,33.0,0.0,3.0,3.270445238100365,-0.028964598973592125,3.2903145358432084
go2,Go2JoystickFlatTerrain-direction-expert-v1,2,h2,info_feet_air_time,4,member,0,ok,4,4,0,33.107887268066406,,0.07247346639633179,4.686184883117676,5.491692250741612,0.07247346639633179,0.07247346639633179,0.9630817770957947,0.017595776822417974,6429.0,1525.0,2046.0,0.04527676602204641,0.0017693467010010103,4.75194787979126,0.007089330870477187,5.571621226555519,0.0051612625331191155,0.9770932793617249,0.0009064150835904378,0.04454915722211202,0.045276764780282974,37.0,1.4142135623730951,3.0,3.5704866379965097,-0.027196700374285378,3.5880895820446312
go2,Go2JoystickFlatTerrain-direction-expert-v1,2,h2,info_swing_peak,4,member,0,ok,4,4,0,0.00012497117859311402,,0.0492066890001297,0.005934568587690592,0.012154307349283413,0.05100247263908386,0.04809658229351044,0.9750161170959473,0.017338793957605958,6429.0,1525.0,2046.0,0.06516181925932567,0.015119471953891362,0.005952987043807904,9.233748907312163e-06,0.01204872663868327,9.325341835516633e-05,0.9667846361796061,0.007827751932935827,0.06662989656130473,0.06450654193758965,43.666666666666664,2.8674417556808756,3.0,4.210615911055356,0.015955130259195968,4.227959962096065
go2,Go2JoystickFlatTerrain-direction-expert-v1,2,h2,info_last_act,12,member,0,ok,12,12,0,0.256706565618515,,0.9611894488334656,0.05279289558529854,0.07120831044237916,0.9623609185218811,0.9802156686782837,0.18518579006195068,0.03291907696984708,6429.0,1525.0,2046.0,0.9736968874931335,0.0006590957877464309,0.041633193691571556,0.00042458872658076213,0.05956901963386554,0.0004922133904550226,0.15352420508861542,0.0017279664119746977,0.9727994004885355,0.986153761545817,351.6666666666667,8.993825042154693,3.0,34.4289388989564,0.012507438659667969,34.46187468385324
